,State,Year,category,Title,TotalEmissions,shortName
7815,North Dakota,2013,Natural Gas Systems,Transmission & Storage (1B2b),11098497482752.0,Transmission-Storage
7816,North Dakota,2013,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),865583235072.0,"Abandoned Oil, Gas Wells"
7817,North Dakota,2013,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
7818,North Dakota,2013,Others,Mobile Combustion (1A),1110511583232.0,Mobile Combustion
7819,North Dakota,2013,Others,Petrochemical Production (2B8),0.0,Petrochemical
7820,North Dakota,2013,Others,Stationary combustion (1A),1601904443392.0,Stationary combustion
7821,North Dakota,2013,Petroleum Systems,Exploration* (1B2a),46347034034176.0,Exploration*
7822,North Dakota,2013,Petroleum Systems,Production (1B2a),85294242070528.0,Production*
7823,North Dakota,2013,Petroleum Systems,Refining (1B2a),176980197376.0,Refining
7824,North Dakota,2013,Petroleum Systems,Transport (1B2a),485775638528.0,Transport
7825,North Dakota,2013,Waste,Composting (5B1),164819746816.0,Composting
7826,North Dakota,2013,Waste,Domestic Wastewater Treatment & Discharge (5D),3139220013056.0,Domestic
7827,North Dakota,2013,Waste,Industrial Landfills (5A1),813882605568.0,Industrial Landfills
7828,North Dakota,2013,Waste,Industrial Wastewater Treatment & Discharge (5D),14835483648.0,Industrial
7829,North Dakota,2013,Waste,Municipal Solid Waste (MSW) Landfills (5A1),15298801434624.0,Municipal
7830,North Dakota,2014,Agriculture,Enteric Fermentation (3A),177265379901440.0,Enteric Fermentation
7831,North Dakota,2014,Agriculture,Field Burning of Agricultural Residues* (3F),896730005504.0,Field Burning
7832,North Dakota,2014,Agriculture,Manure Management (3B),8143504932864.0,Manure
7833,North Dakota,2014,Agriculture,Rice Cultivation (3C),859212032.0,Rice
7834,North Dakota,2014,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
7835,North Dakota,2014,Coal,Surface Coal Mining (1B1a),0.0,Surface
7836,North Dakota,2014,Coal,Underground Coal Mining (1B1a),0.0,Underground
7837,North Dakota,2014,Natural Gas Systems,Distribution (1B2b),1616290250752.0,Distribution
7838,North Dakota,2014,Natural Gas Systems,Exploration (1B2b),56389943296.0,Exploration
7839,North Dakota,2014,Natural Gas Systems,Post Meter (annual),1159674724352.0,Post Meter
7840,North Dakota,2014,Natural Gas Systems,Processing (1B2b),10732462669824.0,Processing
7841,North Dakota,2014,Natural Gas Systems,Production (1B2b),58073846644736.0,Production
7842,North Dakota,2014,Natural Gas Systems,Transmission & Storage (1B2b),10739276316672.0,Transmission-Storage
7843,North Dakota,2014,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),870668828672.0,"Abandoned Oil, Gas Wells"
7844,North Dakota,2014,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
7845,North Dakota,2014,Others,Mobile Combustion (1A),1128099086336.0,Mobile Combustion
7846,North Dakota,2014,Others,Petrochemical Production (2B8),0.0,Petrochemical
7847,North Dakota,2014,Others,Stationary combustion (1A),1644216713216.0,Stationary combustion
7848,North Dakota,2014,Petroleum Systems,Exploration* (1B2a),37438521081856.0,Exploration*
7849,North Dakota,2014,Petroleum Systems,Production (1B2a),103706422935552.0,Production*
7850,North Dakota,2014,Petroleum Systems,Refining (1B2a),191182913536.0,Refining
7851,North Dakota,2014,Petroleum Systems,Transport (1B2a),654998372352.0,Transport
7852,North Dakota,2014,Waste,Composting (5B1),163766353920.0,Composting
7853,North Dakota,2014,Waste,Domestic Wastewater Treatment & Discharge (5D),3273435643904.0,Domestic
7854,North Dakota,2014,Waste,Industrial Landfills (5A1),856599691264.0,Industrial Landfills
7855,North Dakota,2014,Waste,Industrial Wastewater Treatment & Discharge (5D),7146727936.0,Industrial
7856,North Dakota,2014,Waste,Municipal Solid Waste (MSW) Landfills (5A1),22542377025536.0,Municipal
7857,North Dakota,2015,Agriculture,Enteric Fermentation (3A),170607979266048.0,Enteric Fermentation
7858,North Dakota,2015,Agriculture,Field Burning of Agricultural Residues* (3F),974121992192.0,Field Burning
7859,North Dakota,2015,Agriculture,Manure Management (3B),8284491218944.0,Manure
7860,North Dakota,2015,Agriculture,Rice Cultivation (3C),859181184.0,Rice
7861,North Dakota,2015,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
7862,North Dakota,2015,Coal,Surface Coal Mining (1B1a),0.0,Surface
7863,North Dakota,2015,Coal,Underground Coal Mining (1B1a),0.0,Underground
7864,North Dakota,2015,Natural Gas Systems,Distribution (1B2b),1671742488576.0,Distribution
7865,North Dakota,2015,Natural Gas Systems,Exploration (1B2b),357063983104.0,Exploration
7866,North Dakota,2015,Natural Gas Systems,Post Meter (annual),1410007826432.0,Post Meter
7867,North Dakota,2015,Natural Gas Systems,Processing (1B2b),15805266788352.0,Processing
7868,North Dakota,2015,Natural Gas Systems,Production (1B2b),60996446060544.0,Production
7869,North Dakota,2015,Natural Gas Systems,Transmission & Storage (1B2b),11303941832704.0,Transmission-Storage
7870,North Dakota,2015,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),877175242752.0,"Abandoned Oil, Gas Wells"
7871,North Dakota,2015,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
7872,North Dakota,2015,Others,Mobile Combustion (1A),982919151616.0,Mobile Combustion
7873,North Dakota,2015,Others,Petrochemical Production (2B8),0.0,Petrochemical
7874,North Dakota,2015,Others,Stationary combustion (1A),1562606043136.0,Stationary combustion
7875,North Dakota,2015,Petroleum Systems,Exploration* (1B2a),15511996858368.0,Exploration*
7876,North Dakota,2015,Petroleum Systems,Production (1B2a),112989298491392.0,Production*
7877,North Dakota,2015,Petroleum Systems,Refining (1B2a),346151485440.0,Refining
7878,North Dakota,2015,Petroleum Systems,Transport (1B2a),692248379392.0,Transport
7879,North Dakota,2015,Waste,Composting (5B1),158472765440.0,Composting
7880,North Dakota,2015,Waste,Domestic Wastewater Treatment & Discharge (5D),2523840643072.0,Domestic
7881,North Dakota,2015,Waste,Industrial Landfills (5A1),884022444032.0,Industrial Landfills
7882,North Dakota,2015,Waste,Industrial Wastewater Treatment & Discharge (5D),4201571072.0,Industrial
7883,North Dakota,2015,Waste,Municipal Solid Waste (MSW) Landfills (5A1),19814294749184.0,Municipal
7884,North Dakota,2016,Agriculture,Enteric Fermentation (3A),177904373727232.0,Enteric Fermentation
7885,North Dakota,2016,Agriculture,Field Burning of Agricultural Residues* (3F),956905947136.0,Field Burning
7886,North Dakota,2016,Agriculture,Manure Management (3B),8709680398336.0,Manure
7887,North Dakota,2016,Agriculture,Rice Cultivation (3C),1721064960.0,Rice
7888,North Dakota,2016,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
7889,North Dakota,2016,Coal,Surface Coal Mining (1B1a),0.0,Surface
7890,North Dakota,2016,Coal,Underground Coal Mining (1B1a),0.0,Underground
7891,North Dakota,2016,Natural Gas Systems,Distribution (1B2b),1725603250176.0,Distribution
7892,North Dakota,2016,Natural Gas Systems,Exploration (1B2b),266336960512.0,Exploration
7893,North Dakota,2016,Natural Gas Systems,Post Meter (annual),1551421538304.0,Post Meter
7894,North Dakota,2016,Natural Gas Systems,Processing (1B2b),11292905570304.0,Processing
7895,North Dakota,2016,Natural Gas Systems,Production (1B2b),60455829635072.0,Production
7896,North Dakota,2016,Natural Gas Systems,Transmission & Storage (1B2b),12820982792192.0,Transmission-Storage
7897,North Dakota,2016,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),875891654656.0,"Abandoned Oil, Gas Wells"
7898,North Dakota,2016,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
7899,North Dakota,2016,Others,Mobile Combustion (1A),928917684224.0,Mobile Combustion
7900,North Dakota,2016,Others,Petrochemical Production (2B8),0.0,Petrochemical
7901,North Dakota,2016,Others,Stationary combustion (1A),1509883641856.0,Stationary combustion
7902,North Dakota,2016,Petroleum Systems,Exploration* (1B2a),2958810939392.0,Exploration*
7903,North Dakota,2016,Petroleum Systems,Production (1B2a),104621804617728.0,Production*
7904,North Dakota,2016,Petroleum Systems,Refining (1B2a),363665031168.0,Refining
7905,North Dakota,2016,Petroleum Systems,Transport (1B2a),635671609344.0,Transport
7906,North Dakota,2016,Waste,Composting (5B1),161462124544.0,Composting
7907,North Dakota,2016,Waste,Domestic Wastewater Treatment & Discharge (5D),2498346090496.0,Domestic
7908,North Dakota,2016,Waste,Industrial Landfills (5A1),893952786432.0,Industrial Landfills
7909,North Dakota,2016,Waste,Industrial Wastewater Treatment & Discharge (5D),54534456.0,Industrial
7910,North Dakota,2016,Waste,Municipal Solid Waste (MSW) Landfills (5A1),18837506359296.0,Municipal
7911,North Dakota,2017,Agriculture,Enteric Fermentation (3A),187884518768640.0,Enteric Fermentation
7912,North Dakota,2017,Agriculture,Field Burning of Agricultural Residues* (3F),956926525440.0,Field Burning
7913,North Dakota,2017,Agriculture,Manure Management (3B),9026622455808.0,Manure
7914,North Dakota,2017,Agriculture,Rice Cultivation (3C),1628459648.0,Rice
7915,North Dakota,2017,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
7916,North Dakota,2017,Coal,Surface Coal Mining (1B1a),0.0,Surface
7917,North Dakota,2017,Coal,Underground Coal Mining (1B1a),0.0,Underground
7918,North Dakota,2017,Natural Gas Systems,Distribution (1B2b),1749335146496.0,Distribution
7919,North Dakota,2017,Natural Gas Systems,Exploration (1B2b),197087903744.0,Exploration
7920,North Dakota,2017,Natural Gas Systems,Post Meter (annual),1544929148928.0,Post Meter
7921,North Dakota,2017,Natural Gas Systems,Processing (1B2b),37674639425536.0,Processing
7922,North Dakota,2017,Natural Gas Systems,Production (1B2b),63575527784448.0,Production
7923,North Dakota,2017,Natural Gas Systems,Transmission & Storage (1B2b),11766700441600.0,Transmission-Storage
7924,North Dakota,2017,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),904634892288.0,"Abandoned Oil, Gas Wells"
7925,North Dakota,2017,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
7926,North Dakota,2017,Others,Mobile Combustion (1A),915523895296.0,Mobile Combustion
7927,North Dakota,2017,Others,Petrochemical Production (2B8),0.0,Petrochemical
7928,North Dakota,2017,Others,Stationary combustion (1A),1535575851008.0,Stationary combustion
7929,North Dakota,2017,Petroleum Systems,Exploration* (1B2a),2346815586304.0,Exploration*
7930,North Dakota,2017,Petroleum Systems,Production (1B2a),109464623513600.0,Production*
7931,North Dakota,2017,Petroleum Systems,Refining (1B2a),277656207360.0,Refining
7932,North Dakota,2017,Petroleum Systems,Transport (1B2a),428435308544.0,Transport
7933,North Dakota,2017,Waste,Composting (5B1),170045636608.0,Composting
7934,North Dakota,2017,Waste,Domestic Wastewater Treatment & Discharge (5D),2314461249536.0,Domestic
7935,North Dakota,2017,Waste,Industrial Landfills (5A1),906281680896.0,Industrial Landfills
7936,North Dakota,2017,Waste,Industrial Wastewater Treatment & Discharge (5D),55524552.0,Industrial
7937,North Dakota,2017,Waste,Municipal Solid Waste (MSW) Landfills (5A1),17125811945472.0,Municipal
7938,North Dakota,2018,Agriculture,Enteric Fermentation (3A),187586387640320.0,Enteric Fermentation
7939,North Dakota,2018,Agriculture,Field Burning of Agricultural Residues* (3F),958058528768.0,Field Burning
7940,North Dakota,2018,Agriculture,Manure Management (3B),9228618039296.0,Manure
7941,North Dakota,2018,Agriculture,Rice Cultivation (3C),1703423360.0,Rice
7942,North Dakota,2018,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
7943,North Dakota,2018,Coal,Surface Coal Mining (1B1a),0.0,Surface
7944,North Dakota,2018,Coal,Underground Coal Mining (1B1a),0.0,Underground
7945,North Dakota,2018,Natural Gas Systems,Distribution (1B2b),1767726120960.0,Distribution
7946,North Dakota,2018,Natural Gas Systems,Exploration (1B2b),88451981312.0,Exploration
7947,North Dakota,2018,Natural Gas Systems,Post Meter (annual),1737695821824.0,Post Meter
7948,North Dakota,2018,Natural Gas Systems,Processing (1B2b),12293492441088.0,Processing
7949,North Dakota,2018,Natural Gas Systems,Production (1B2b),64000234618880.0,Production
7950,North Dakota,2018,Natural Gas Systems,Transmission & Storage (1B2b),12329540386816.0,Transmission-Storage
7951,North Dakota,2018,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),892015542272.0,"Abandoned Oil, Gas Wells"
7952,North Dakota,2018,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
7953,North Dakota,2018,Others,Mobile Combustion (1A),924277538816.0,Mobile Combustion
7954,North Dakota,2018,Others,Petrochemical Production (2B8),0.0,Petrochemical
7955,North Dakota,2018,Others,Stationary combustion (1A),1560712183808.0,Stationary combustion
7956,North Dakota,2018,Petroleum Systems,Exploration* (1B2a),2755787489280.0,Exploration*
7957,North Dakota,2018,Petroleum Systems,Production (1B2a),134469151358976.0,Production*
7958,North Dakota,2018,Petroleum Systems,Refining (1B2a),247716118528.0,Refining
7959,North Dakota,2018,Petroleum Systems,Transport (1B2a),424410611712.0,Transport
7960,North Dakota,2018,Waste,Composting (5B1),152203395072.0,Composting
7961,North Dakota,2018,Waste,Domestic Wastewater Treatment & Discharge (5D),2185238282240.0,Domestic
7962,North Dakota,2018,Waste,Industrial Landfills (5A1),925706878976.0,Industrial Landfills
7963,North Dakota,2018,Waste,Industrial Wastewater Treatment & Discharge (5D),29846154.0,Industrial
7964,North Dakota,2018,Waste,Municipal Solid Waste (MSW) Landfills (5A1),19445831434240.0,Municipal
7965,North Dakota,2019,Agriculture,Enteric Fermentation (3A),188066853552128.0,Enteric Fermentation
7966,North Dakota,2019,Agriculture,Field Burning of Agricultural Residues* (3F),959870271488.0,Field Burning
7967,North Dakota,2019,Agriculture,Manure Management (3B),9123701719040.0,Manure
7968,North Dakota,2019,Agriculture,Rice Cultivation (3C),1646874368.0,Rice
7969,North Dakota,2019,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
7970,North Dakota,2019,Coal,Surface Coal Mining (1B1a),0.0,Surface
7971,North Dakota,2019,Coal,Underground Coal Mining (1B1a),0.0,Underground
7972,North Dakota,2019,Natural Gas Systems,Distribution (1B2b),1777178771456.0,Distribution
7973,North Dakota,2019,Natural Gas Systems,Exploration (1B2b),58723684352.0,Exploration
7974,North Dakota,2019,Natural Gas Systems,Post Meter (annual),1765154619392.0,Post Meter
7975,North Dakota,2019,Natural Gas Systems,Processing (1B2b),12859141521408.0,Processing
7976,North Dakota,2019,Natural Gas Systems,Production (1B2b),65803084890112.0,Production
7977,North Dakota,2019,Natural Gas Systems,Transmission & Storage (1B2b),12414057709568.0,Transmission-Storage
7978,North Dakota,2019,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),895597674496.0,"Abandoned Oil, Gas Wells"
7979,North Dakota,2019,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
7980,North Dakota,2019,Others,Mobile Combustion (1A),916263862272.0,Mobile Combustion
7981,North Dakota,2019,Others,Petrochemical Production (2B8),0.0,Petrochemical
7982,North Dakota,2019,Others,Stationary combustion (1A),1494324215808.0,Stationary combustion
7983,North Dakota,2019,Petroleum Systems,Exploration* (1B2a),2290723323904.0,Exploration*
7984,North Dakota,2019,Petroleum Systems,Production (1B2a),144878994456576.0,Production*
7985,North Dakota,2019,Petroleum Systems,Refining (1B2a),285962960896.0,Refining
7986,North Dakota,2019,Petroleum Systems,Transport (1B2a),437071446016.0,Transport
7987,North Dakota,2019,Waste,Composting (5B1),153894535168.0,Composting
7988,North Dakota,2019,Waste,Domestic Wastewater Treatment & Discharge (5D),2118839566336.0,Domestic
7989,North Dakota,2019,Waste,Industrial Landfills (5A1),928019185664.0,Industrial Landfills
7990,North Dakota,2019,Waste,Industrial Wastewater Treatment & Discharge (5D),30628626.0,Industrial
7991,North Dakota,2019,Waste,Municipal Solid Waste (MSW) Landfills (5A1),19830572843008.0,Municipal
7992,North Dakota,2020,Agriculture,Enteric Fermentation (3A),187025894408192.0,Enteric Fermentation
7993,North Dakota,2020,Agriculture,Field Burning of Agricultural Residues* (3F),961695186944.0,Field Burning
7994,North Dakota,2020,Agriculture,Manure Management (3B),9259703074816.0,Manure
7995,North Dakota,2020,Agriculture,Rice Cultivation (3C),1721267200.0,Rice
7996,North Dakota,2020,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
7997,North Dakota,2020,Coal,Surface Coal Mining (1B1a),0.0,Surface
7998,North Dakota,2020,Coal,Underground Coal Mining (1B1a),0.0,Underground
7999,North Dakota,2020,Natural Gas Systems,Distribution (1B2b),1794373582848.0,Distribution
8000,North Dakota,2020,Natural Gas Systems,Exploration (1B2b),30204276736.0,Exploration
8001,North Dakota,2020,Natural Gas Systems,Post Meter (annual),1748221165568.0,Post Meter
8002,North Dakota,2020,Natural Gas Systems,Processing (1B2b),12596767883264.0,Processing
8003,North Dakota,2020,Natural Gas Systems,Production (1B2b),61956648075264.0,Production
8004,North Dakota,2020,Natural Gas Systems,Transmission & Storage (1B2b),13149432446976.0,Transmission-Storage
8005,North Dakota,2020,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),886813949952.0,"Abandoned Oil, Gas Wells"
8006,North Dakota,2020,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
8007,North Dakota,2020,Others,Mobile Combustion (1A),869047599104.0,Mobile Combustion
8008,North Dakota,2020,Others,Petrochemical Production (2B8),0.0,Petrochemical
8009,North Dakota,2020,Others,Stationary combustion (1A),1316585603072.0,Stationary combustion
8010,North Dakota,2020,Petroleum Systems,Exploration* (1B2a),1652958953472.0,Exploration*
8011,North Dakota,2020,Petroleum Systems,Production (1B2a),112062541856768.0,Production*
8012,North Dakota,2020,Petroleum Systems,Refining (1B2a),248073273344.0,Refining
8013,North Dakota,2020,Petroleum Systems,Transport (1B2a),395676090368.0,Transport
8014,North Dakota,2020,Waste,Composting (5B1),153894535168.0,Composting
8015,North Dakota,2020,Waste,Domestic Wastewater Treatment & Discharge (5D),2104299618304.0,Domestic
8016,North Dakota,2020,Waste,Industrial Landfills (5A1),932643864576.0,Industrial Landfills
8017,North Dakota,2020,Waste,Industrial Wastewater Treatment & Discharge (5D),30899522.0,Industrial
8018,North Dakota,2020,Waste,Municipal Solid Waste (MSW) Landfills (5A1),18950444285952.0,Municipal
8019,Ohio,2012,Agriculture,Enteric Fermentation (3A),123619560652800.0,Enteric Fermentation
8020,Ohio,2012,Agriculture,Field Burning of Agricultural Residues* (3F),668681764864.0,Field Burning
8021,Ohio,2012,Agriculture,Manure Management (3B),62122595713024.0,Manure
8022,Ohio,2012,Agriculture,Rice Cultivation (3C),0.0,Rice
8023,Ohio,2012,Coal,Abandoned Underground Coal Mines (1B1a),16091727265792.0,Abandoned Underground
8024,Ohio,2012,Coal,Surface Coal Mining (1B1a),21650112249856.0,Surface
8025,Ohio,2012,Coal,Underground Coal Mining (1B1a),208508968501248.0,Underground
8026,Ohio,2012,Natural Gas Systems,Distribution (1B2b),40619246354432.0,Distribution
8027,Ohio,2012,Natural Gas Systems,Exploration (1B2b),1646011088896.0,Exploration
8028,Ohio,2012,Natural Gas Systems,Post Meter (annual),16525665763328.0,Post Meter
8029,Ohio,2012,Natural Gas Systems,Processing (1B2b),7484683059200.0,Processing
8030,Ohio,2012,Natural Gas Systems,Production (1B2b),142873462833152.0,Production
8031,Ohio,2012,Natural Gas Systems,Transmission & Storage (1B2b),64561117921280.0,Transmission-Storage
8032,Ohio,2012,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),41329790812160.0,"Abandoned Oil, Gas Wells"
8033,Ohio,2012,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
8034,Ohio,2012,Others,Mobile Combustion (1A),5082520223744.0,Mobile Combustion
8035,Ohio,2012,Others,Petrochemical Production (2B8),0.0,Petrochemical
8036,Ohio,2012,Others,Stationary combustion (1A),13875692961792.0,Stationary combustion
8037,Ohio,2012,Petroleum Systems,Exploration* (1B2a),4674970189824.0,Exploration*
8038,Ohio,2012,Petroleum Systems,Production (1B2a),64550388891648.0,Production*
8039,Ohio,2012,Petroleum Systems,Refining (1B2a),1685193490432.0,Refining
8040,Ohio,2012,Petroleum Systems,Transport (1B2a),200569847808.0,Transport
8041,Ohio,2012,Waste,Composting (5B1),3373001605120.0,Composting
8042,Ohio,2012,Waste,Domestic Wastewater Treatment & Discharge (5D),22253527891968.0,Domestic
8043,Ohio,2012,Waste,Industrial Landfills (5A1),22865315364864.0,Industrial Landfills
8044,Ohio,2012,Waste,Industrial Wastewater Treatment & Discharge (5D),3833275088896.0,Industrial
8045,Ohio,2012,Waste,Municipal Solid Waste (MSW) Landfills (5A1),289590720069632.0,Municipal
8046,Ohio,2013,Agriculture,Enteric Fermentation (3A),123094937108480.0,Enteric Fermentation
8047,Ohio,2013,Agriculture,Field Burning of Agricultural Residues* (3F),837030903808.0,Field Burning
8048,Ohio,2013,Agriculture,Manure Management (3B),61872460005376.0,Manure
8049,Ohio,2013,Agriculture,Rice Cultivation (3C),0.0,Rice
8050,Ohio,2013,Coal,Abandoned Underground Coal Mines (1B1a),16052501086208.0,Abandoned Underground
8051,Ohio,2013,Coal,Surface Coal Mining (1B1a),20472922112000.0,Surface
8052,Ohio,2013,Coal,Underground Coal Mining (1B1a),207649673052160.0,Underground
8053,Ohio,2013,Natural Gas Systems,Distribution (1B2b),39933993549824.0,Distribution
8054,Ohio,2013,Natural Gas Systems,Exploration (1B2b),1980690333696.0,Exploration
8055,Ohio,2013,Natural Gas Systems,Post Meter (annual),16259621060608.0,Post Meter
8056,Ohio,2013,Natural Gas Systems,Processing (1B2b),5987262005248.0,Processing
8057,Ohio,2013,Natural Gas Systems,Production (1B2b),144602858258432.0,Production
8058,Ohio,2013,Natural Gas Systems,Transmission & Storage (1B2b),67710453022720.0,Transmission-Storage
8059,Ohio,2013,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),41294487355392.0,"Abandoned Oil, Gas Wells"
8060,Ohio,2013,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
8061,Ohio,2013,Others,Mobile Combustion (1A),4635137933312.0,Mobile Combustion
8062,Ohio,2013,Others,Petrochemical Production (2B8),0.0,Petrochemical
8063,Ohio,2013,Others,Stationary combustion (1A),16591009873920.0,Stationary combustion
8064,Ohio,2013,Petroleum Systems,Exploration* (1B2a),4872677621760.0,Exploration*
8065,Ohio,2013,Petroleum Systems,Production (1B2a),70655450021888.0,Production*
8066,Ohio,2013,Petroleum Systems,Refining (1B2a),1774536884224.0,Refining
8067,Ohio,2013,Petroleum Systems,Transport (1B2a),213311193088.0,Transport
8068,Ohio,2013,Waste,Composting (5B1),1503042863104.0,Composting
8069,Ohio,2013,Waste,Domestic Wastewater Treatment & Discharge (5D),21039201386496.0,Domestic
8070,Ohio,2013,Waste,Industrial Landfills (5A1),22966993682432.0,Industrial Landfills
8071,Ohio,2013,Waste,Industrial Wastewater Treatment & Discharge (5D),3930005700608.0,Industrial
8072,Ohio,2013,Waste,Municipal Solid Waste (MSW) Landfills (5A1),287685163876352.0,Municipal
8073,Ohio,2014,Agriculture,Enteric Fermentation (3A),123408838819840.0,Enteric Fermentation
8074,Ohio,2014,Agriculture,Field Burning of Agricultural Residues* (3F),837189500928.0,Field Burning
8075,Ohio,2014,Agriculture,Manure Management (3B),60881715068928.0,Manure
8076,Ohio,2014,Agriculture,Rice Cultivation (3C),0.0,Rice
8077,Ohio,2014,Coal,Abandoned Underground Coal Mines (1B1a),17144339234816.0,Abandoned Underground
8078,Ohio,2014,Coal,Surface Coal Mining (1B1a),17757319987200.0,Surface
8079,Ohio,2014,Coal,Underground Coal Mining (1B1a),223161635307520.0,Underground
8080,Ohio,2014,Natural Gas Systems,Distribution (1B2b),38841679347712.0,Distribution
8081,Ohio,2014,Natural Gas Systems,Exploration (1B2b),1163765612544.0,Exploration
8082,Ohio,2014,Natural Gas Systems,Post Meter (annual),17603403710464.0,Post Meter
8083,Ohio,2014,Natural Gas Systems,Processing (1B2b),1550275444736.0,Processing
8084,Ohio,2014,Natural Gas Systems,Production (1B2b),137780269154304.0,Production
8085,Ohio,2014,Natural Gas Systems,Transmission & Storage (1B2b),71838596071424.0,Transmission-Storage
8086,Ohio,2014,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),41126954270720.0,"Abandoned Oil, Gas Wells"
8087,Ohio,2014,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
8088,Ohio,2014,Others,Mobile Combustion (1A),4338710740992.0,Mobile Combustion
8089,Ohio,2014,Others,Petrochemical Production (2B8),0.0,Petrochemical
8090,Ohio,2014,Others,Stationary combustion (1A),17153254227968.0,Stationary combustion
8091,Ohio,2014,Petroleum Systems,Exploration* (1B2a),4609132199936.0,Exploration*
8092,Ohio,2014,Petroleum Systems,Production (1B2a),72066111897600.0,Production*
8093,Ohio,2014,Petroleum Systems,Refining (1B2a),1510267944960.0,Refining
8094,Ohio,2014,Petroleum Systems,Transport (1B2a),198655492096.0,Transport
8095,Ohio,2014,Waste,Composting (5B1),1195957288960.0,Composting
8096,Ohio,2014,Waste,Domestic Wastewater Treatment & Discharge (5D),21852462252032.0,Domestic
8097,Ohio,2014,Waste,Industrial Landfills (5A1),23021595131904.0,Industrial Landfills
8098,Ohio,2014,Waste,Industrial Wastewater Treatment & Discharge (5D),2529337540608.0,Industrial
8099,Ohio,2014,Waste,Municipal Solid Waste (MSW) Landfills (5A1),263159826874368.0,Municipal
8100,Ohio,2015,Agriculture,Enteric Fermentation (3A),123143507148800.0,Enteric Fermentation
8101,Ohio,2015,Agriculture,Field Burning of Agricultural Residues* (3F),819263766528.0,Field Burning
8102,Ohio,2015,Agriculture,Manure Management (3B),69519418589184.0,Manure
8103,Ohio,2015,Agriculture,Rice Cultivation (3C),0.0,Rice
8104,Ohio,2015,Coal,Abandoned Underground Coal Mines (1B1a),16172651118592.0,Abandoned Underground
8105,Ohio,2015,Coal,Surface Coal Mining (1B1a),12774486835200.0,Surface
8106,Ohio,2015,Coal,Underground Coal Mining (1B1a),219009324679168.0,Underground
8107,Ohio,2015,Natural Gas Systems,Distribution (1B2b),37962066690048.0,Distribution
8108,Ohio,2015,Natural Gas Systems,Exploration (1B2b),1797950275584.0,Exploration
8109,Ohio,2015,Natural Gas Systems,Post Meter (annual),18671846031360.0,Post Meter
8110,Ohio,2015,Natural Gas Systems,Processing (1B2b),2419391725568.0,Processing
8111,Ohio,2015,Natural Gas Systems,Production (1B2b),133909362769920.0,Production
8112,Ohio,2015,Natural Gas Systems,Transmission & Storage (1B2b),76731922776064.0,Transmission-Storage
8113,Ohio,2015,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),41034302095360.0,"Abandoned Oil, Gas Wells"
8114,Ohio,2015,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
8115,Ohio,2015,Others,Mobile Combustion (1A),4058305527808.0,Mobile Combustion
8116,Ohio,2015,Others,Petrochemical Production (2B8),0.0,Petrochemical
8117,Ohio,2015,Others,Stationary combustion (1A),15988072382464.0,Stationary combustion
8118,Ohio,2015,Petroleum Systems,Exploration* (1B2a),2562571894784.0,Exploration*
8119,Ohio,2015,Petroleum Systems,Production (1B2a),69236516978688.0,Production*
8120,Ohio,2015,Petroleum Systems,Refining (1B2a),2145464352768.0,Refining
8121,Ohio,2015,Petroleum Systems,Transport (1B2a),268926828544.0,Transport
8122,Ohio,2015,Waste,Composting (5B1),843120640000.0,Composting
8123,Ohio,2015,Waste,Domestic Wastewater Treatment & Discharge (5D),22827101061120.0,Domestic
8124,Ohio,2015,Waste,Industrial Landfills (5A1),23079086456832.0,Industrial Landfills
8125,Ohio,2015,Waste,Industrial Wastewater Treatment & Discharge (5D),1879900553216.0,Industrial
8126,Ohio,2015,Waste,Municipal Solid Waste (MSW) Landfills (5A1),247889120985088.0,Municipal
